"   ","SITE_LOCATION_NAME","TIMESTAMP","TOTAL_KWH"
"42005","North Sydney - Elizabeth Plaza","11/09/2010 1:00:00 PM","11.38"
"42006","North Sydney - Elizabeth Plaza","11/09/2010 1:15:00 PM","11.67"
"42007","North Sydney - Elizabeth Plaza","11/09/2010 1:30:00 PM","11.98"
"42008","North Sydney - Elizabeth Plaza","11/09/2010 1:45:00 PM","12.02"
"42009","North Sydney - Elizabeth Plaza","11/09/2010 2:00:00 PM","11.99"
"42010","North Sydney - Elizabeth Plaza","11/09/2010 2:15:00 PM","11.67"
"42011","North Sydney - Elizabeth Plaza","11/09/2010 2:30:00 PM","11.28"
"42012","North Sydney - Elizabeth Plaza","11/09/2010 2:45:00 PM","11.98"
"42013","North Sydney - Elizabeth Plaza","11/09/2010 3:00:00 PM","11.86"
"42014","North Sydney - Elizabeth Plaza","11/09/2010 3:15:00 PM","10.98"
"42015","North Sydney - Elizabeth Plaza","11/09/2010 3:30:00 PM","11.5"
"42016","North Sydney - Elizabeth Plaza","11/09/2010 3:45:00 PM","12"
"42017","North Sydney - Elizabeth Plaza","11/09/2010 4:00:00 PM","11.49"
"42018","North Sydney - Elizabeth Plaza","11/09/2010 4:15:00 PM","11.25"
"42019","North Sydney - Elizabeth Plaza","11/09/2010 4:30:00 PM","11.29"
"42020","North Sydney - Elizabeth Plaza","11/09/2010 4:45:00 PM","11.59"
"42021","North Sydney - Elizabeth Plaza","11/09/2010 5:00:00 PM","11.73"
"42022","North Sydney - Elizabeth Plaza","11/09/2010 5:15:00 PM","10.51"
"42023","North Sydney - Elizabeth Plaza","11/09/2010 5:30:00 PM","8.67"
"42024","North Sydney - Elizabeth Plaza","11/09/2010 5:45:00 PM","8.69"
"42025","North Sydney - Elizabeth Plaza","11/09/2010 6:00:00 PM","8.73"
"42026","North Sydney - Elizabeth Plaza","11/09/2010 6:15:00 PM","8.63"
"42027","North Sydney - Elizabeth Plaza","11/09/2010 6:30:00 PM","8.74"
"42028","North Sydney - Elizabeth Plaza","11/09/2010 6:45:00 PM","8.77"
"42029","North Sydney - Elizabeth Plaza","11/09/2010 7:00:00 PM","8.83"
"42030","North Sydney - Elizabeth Plaza","11/09/2010 7:15:00 PM","8.78"
"42031","North Sydney - Elizabeth Plaza","11/09/2010 7:30:00 PM","8.84"
"42032","North Sydney - Elizabeth Plaza","11/09/2010 7:45:00 PM","8.66"
"42033","North Sydney - Elizabeth Plaza","11/09/2010 8:00:00 PM","8.8"
"42034","North Sydney - Elizabeth Plaza","11/09/2010 8:15:00 PM","8.67"
"42035","North Sydney - Elizabeth Plaza","11/09/2010 8:30:00 PM","8.73"
"42036","North Sydney - Elizabeth Plaza","11/09/2010 8:45:00 PM","8.75"
"42037","North Sydney - Elizabeth Plaza","11/09/2010 9:00:00 PM","8.76"
"42038","North Sydney - Elizabeth Plaza","11/09/2010 9:15:00 PM","8.77"
"42039","North Sydney - Elizabeth Plaza","11/09/2010 9:30:00 PM","8.74"
"42040","North Sydney - Elizabeth Plaza","11/09/2010 9:45:00 PM","8.75"
"42041","North Sydney - Elizabeth Plaza","11/09/2010 10:00:00 PM","8.71"
"42042","North Sydney - Elizabeth Plaza","11/09/2010 10:15:00 PM","8.78"
"42043","North Sydney - Elizabeth Plaza","11/09/2010 10:30:00 PM","8.67"
"42044","North Sydney - Elizabeth Plaza","11/09/2010 10:45:00 PM","8.8"
"42045","North Sydney - Elizabeth Plaza","11/09/2010 11:00:00 PM","8.76"
"42046","North Sydney - Elizabeth Plaza","11/09/2010 11:15:00 PM","8.68"
"42047","North Sydney - Elizabeth Plaza","11/09/2010 11:30:00 PM","8.67"
"42048","North Sydney - Elizabeth Plaza","11/09/2010 11:45:00 PM","8.76"
"42049","North Sydney - Elizabeth Plaza","12/09/2010","8.05"
"42050","North Sydney - Elizabeth Plaza","12/09/2010 12:15:00 AM","8.67"
"42051","North Sydney - Elizabeth Plaza","12/09/2010 12:30:00 AM","8.77"
"42052","North Sydney - Elizabeth Plaza","12/09/2010 12:45:00 AM","8.75"
"42053","North Sydney - Elizabeth Plaza","12/09/2010 1:00:00 AM","8.62"
"42054","North Sydney - Elizabeth Plaza","12/09/2010 1:15:00 AM","8.65"
"42055","North Sydney - Elizabeth Plaza","12/09/2010 1:30:00 AM","8.65"
"42056","North Sydney - Elizabeth Plaza","12/09/2010 1:45:00 AM","8.76"
"42057","North Sydney - Elizabeth Plaza","12/09/2010 2:00:00 AM","8.63"
"42058","North Sydney - Elizabeth Plaza","12/09/2010 2:15:00 AM","8.76"
"42059","North Sydney - Elizabeth Plaza","12/09/2010 2:30:00 AM","8.66"
"42060","North Sydney - Elizabeth Plaza","12/09/2010 2:45:00 AM","8.77"
"42061","North Sydney - Elizabeth Plaza","12/09/2010 3:00:00 AM","9.16"
"42062","North Sydney - Elizabeth Plaza","12/09/2010 3:15:00 AM","9.13"
"42063","North Sydney - Elizabeth Plaza","12/09/2010 3:30:00 AM","8.49"
"42064","North Sydney - Elizabeth Plaza","12/09/2010 3:45:00 AM","8.62"
"42065","North Sydney - Elizabeth Plaza","12/09/2010 4:00:00 AM","8.61"
"42066","North Sydney - Elizabeth Plaza","12/09/2010 4:15:00 AM","8.64"
"42067","North Sydney - Elizabeth Plaza","12/09/2010 4:30:00 AM","8.62"
"42068","North Sydney - Elizabeth Plaza","12/09/2010 4:45:00 AM","8.56"
"42069","North Sydney - Elizabeth Plaza","12/09/2010 5:00:00 AM","8.61"
"42070","North Sydney - Elizabeth Plaza","12/09/2010 5:15:00 AM","8.53"
"42071","North Sydney - Elizabeth Plaza","12/09/2010 5:30:00 AM","8.54"
"42072","North Sydney - Elizabeth Plaza","12/09/2010 5:45:00 AM","8.71"
"42073","North Sydney - Elizabeth Plaza","12/09/2010 6:00:00 AM","8.69"
"42074","North Sydney - Elizabeth Plaza","12/09/2010 6:15:00 AM","8.68"
"42075","North Sydney - Elizabeth Plaza","12/09/2010 6:30:00 AM","8.69"
"42076","North Sydney - Elizabeth Plaza","12/09/2010 6:45:00 AM","8.69"
"42077","North Sydney - Elizabeth Plaza","12/09/2010 7:00:00 AM","8.66"
"42078","North Sydney - Elizabeth Plaza","12/09/2010 7:15:00 AM","8.72"
"42079","North Sydney - Elizabeth Plaza","12/09/2010 7:30:00 AM","8.71"
"42080","North Sydney - Elizabeth Plaza","12/09/2010 7:45:00 AM","8.64"
"42081","North Sydney - Elizabeth Plaza","12/09/2010 8:00:00 AM","8.6"
"42082","North Sydney - Elizabeth Plaza","12/09/2010 8:15:00 AM","8.57"
"42083","North Sydney - Elizabeth Plaza","12/09/2010 8:30:00 AM","10.48"
"42084","North Sydney - Elizabeth Plaza","12/09/2010 8:45:00 AM","10.82"
"42085","North Sydney - Elizabeth Plaza","12/09/2010 9:00:00 AM","11.28"
"42086","North Sydney - Elizabeth Plaza","12/09/2010 9:15:00 AM","11.21"
"42087","North Sydney - Elizabeth Plaza","12/09/2010 9:30:00 AM","11.51"
"42088","North Sydney - Elizabeth Plaza","12/09/2010 9:45:00 AM","10.41"
"42089","North Sydney - Elizabeth Plaza","12/09/2010 10:00:00 AM","10.37"
"42090","North Sydney - Elizabeth Plaza","12/09/2010 10:15:00 AM","10.51"
"42091","North Sydney - Elizabeth Plaza","12/09/2010 10:30:00 AM","10.09"
"42092","North Sydney - Elizabeth Plaza","12/09/2010 10:45:00 AM","11.38"
"42093","North Sydney - Elizabeth Plaza","12/09/2010 11:00:00 AM","11.39"
"42094","North Sydney - Elizabeth Plaza","12/09/2010 11:15:00 AM","11.08"
"42095","North Sydney - Elizabeth Plaza","12/09/2010 11:30:00 AM","10.64"
"42096","North Sydney - Elizabeth Plaza","12/09/2010 11:45:00 AM","11.28"
"42097","North Sydney - Elizabeth Plaza","12/09/2010 12:00:00 PM","11.66"
"42098","North Sydney - Elizabeth Plaza","12/09/2010 12:15:00 PM","11.61"
"42099","North Sydney - Elizabeth Plaza","12/09/2010 12:30:00 PM","11.38"
"42100","North Sydney - Elizabeth Plaza","12/09/2010 12:45:00 PM","11.16"
"42101","North Sydney - Elizabeth Plaza","12/09/2010 1:00:00 PM","11.03"
"42102","North Sydney - Elizabeth Plaza","12/09/2010 1:15:00 PM","10.76"
"42103","North Sydney - Elizabeth Plaza","12/09/2010 1:30:00 PM","10.43"
"42104","North Sydney - Elizabeth Plaza","12/09/2010 1:45:00 PM","11.06"
"42105","North Sydney - Elizabeth Plaza","12/09/2010 2:00:00 PM","10.53"
"42106","North Sydney - Elizabeth Plaza","12/09/2010 2:15:00 PM","11.06"
"42107","North Sydney - Elizabeth Plaza","12/09/2010 2:30:00 PM","10.69"
"42108","North Sydney - Elizabeth Plaza","12/09/2010 2:45:00 PM","10.97"
"42109","North Sydney - Elizabeth Plaza","12/09/2010 3:00:00 PM","10.55"
"42110","North Sydney - Elizabeth Plaza","12/09/2010 3:15:00 PM","11.09"
"42111","North Sydney - Elizabeth Plaza","12/09/2010 3:30:00 PM","11.75"
"42112","North Sydney - Elizabeth Plaza","12/09/2010 3:45:00 PM","11.66"
"42113","North Sydney - Elizabeth Plaza","12/09/2010 4:00:00 PM","11.55"
"42114","North Sydney - Elizabeth Plaza","12/09/2010 4:15:00 PM","11.27"
"42115","North Sydney - Elizabeth Plaza","12/09/2010 4:30:00 PM","10.75"
"42116","North Sydney - Elizabeth Plaza","12/09/2010 4:45:00 PM","11.17"
"42117","North Sydney - Elizabeth Plaza","12/09/2010 5:00:00 PM","10.8"
"42118","North Sydney - Elizabeth Plaza","12/09/2010 5:15:00 PM","10.62"
"42119","North Sydney - Elizabeth Plaza","12/09/2010 5:30:00 PM","10.53"
"42120","North Sydney - Elizabeth Plaza","12/09/2010 5:45:00 PM","10.18"
"42121","North Sydney - Elizabeth Plaza","12/09/2010 6:00:00 PM","8.66"
"42122","North Sydney - Elizabeth Plaza","12/09/2010 6:15:00 PM","8.14"
"42123","North Sydney - Elizabeth Plaza","12/09/2010 6:30:00 PM","8.19"
"42124","North Sydney - Elizabeth Plaza","12/09/2010 6:45:00 PM","8.06"
"42125","North Sydney - Elizabeth Plaza","12/09/2010 7:00:00 PM","8.2"
"42126","North Sydney - Elizabeth Plaza","12/09/2010 7:15:00 PM","8.22"
"42127","North Sydney - Elizabeth Plaza","12/09/2010 7:30:00 PM","10.39"
"42128","North Sydney - Elizabeth Plaza","12/09/2010 7:45:00 PM","11.14"
"42129","North Sydney - Elizabeth Plaza","12/09/2010 8:00:00 PM","10.79"
"42130","North Sydney - Elizabeth Plaza","12/09/2010 8:15:00 PM","10.14"
"42131","North Sydney - Elizabeth Plaza","12/09/2010 8:30:00 PM","10.1"
"42132","North Sydney - Elizabeth Plaza","12/09/2010 8:45:00 PM","10.63"
"42133","North Sydney - Elizabeth Plaza","12/09/2010 9:00:00 PM","8.4"
"42134","North Sydney - Elizabeth Plaza","12/09/2010 9:15:00 PM","8.17"
"42135","North Sydney - Elizabeth Plaza","12/09/2010 9:30:00 PM","8.08"
"42136","North Sydney - Elizabeth Plaza","12/09/2010 9:45:00 PM","8.12"
"42137","North Sydney - Elizabeth Plaza","12/09/2010 10:00:00 PM","7.97"
"42138","North Sydney - Elizabeth Plaza","12/09/2010 10:15:00 PM","8.11"
"42139","North Sydney - Elizabeth Plaza","12/09/2010 10:30:00 PM","8.07"
"42140","North Sydney - Elizabeth Plaza","12/09/2010 10:45:00 PM","8.05"
"42141","North Sydney - Elizabeth Plaza","12/09/2010 11:00:00 PM","8.02"
"42142","North Sydney - Elizabeth Plaza","12/09/2010 11:15:00 PM","8.13"
"42143","North Sydney - Elizabeth Plaza","12/09/2010 11:30:00 PM","8.01"
"42144","North Sydney - Elizabeth Plaza","12/09/2010 11:45:00 PM","8.08"
"42145","North Sydney - Elizabeth Plaza","13/09/2010","9.3"
"42146","North Sydney - Elizabeth Plaza","13/09/2010 12:15:00 AM","8.07"
"42147","North Sydney - Elizabeth Plaza","13/09/2010 12:30:00 AM","8.07"
"42148","North Sydney - Elizabeth Plaza","13/09/2010 12:45:00 AM","8.09"
"42149","North Sydney - Elizabeth Plaza","13/09/2010 1:00:00 AM","8.03"
"42150","North Sydney - Elizabeth Plaza","13/09/2010 1:15:00 AM","8.03"
"42151","North Sydney - Elizabeth Plaza","13/09/2010 1:30:00 AM","8"
"42152","North Sydney - Elizabeth Plaza","13/09/2010 1:45:00 AM","8"
"42153","North Sydney - Elizabeth Plaza","13/09/2010 2:00:00 AM","7.97"
"42154","North Sydney - Elizabeth Plaza","13/09/2010 2:15:00 AM","7.99"
"42155","North Sydney - Elizabeth Plaza","13/09/2010 2:30:00 AM","7.94"
"42156","North Sydney - Elizabeth Plaza","13/09/2010 2:45:00 AM","8.03"
"42157","North Sydney - Elizabeth Plaza","13/09/2010 3:00:00 AM","8.05"
"42158","North Sydney - Elizabeth Plaza","13/09/2010 3:15:00 AM","7.91"
"42159","North Sydney - Elizabeth Plaza","13/09/2010 3:30:00 AM","7.96"
"42160","North Sydney - Elizabeth Plaza","13/09/2010 3:45:00 AM","8.06"
"42161","North Sydney - Elizabeth Plaza","13/09/2010 4:00:00 AM","8.04"
"42162","North Sydney - Elizabeth Plaza","13/09/2010 4:15:00 AM","7.99"
"42163","North Sydney - Elizabeth Plaza","13/09/2010 4:30:00 AM","7.96"
"42164","North Sydney - Elizabeth Plaza","13/09/2010 4:45:00 AM","8.03"
"42165","North Sydney - Elizabeth Plaza","13/09/2010 5:00:00 AM","7.95"
"42166","North Sydney - Elizabeth Plaza","13/09/2010 5:15:00 AM","9.92"
"42167","North Sydney - Elizabeth Plaza","13/09/2010 5:30:00 AM","10.79"
"42168","North Sydney - Elizabeth Plaza","13/09/2010 5:45:00 AM","11.64"
"42169","North Sydney - Elizabeth Plaza","13/09/2010 6:00:00 AM","12.71"
"42170","North Sydney - Elizabeth Plaza","13/09/2010 6:15:00 AM","13.03"
"42171","North Sydney - Elizabeth Plaza","13/09/2010 6:30:00 AM","13.36"
"42172","North Sydney - Elizabeth Plaza","13/09/2010 6:45:00 AM","14.06"
"42173","North Sydney - Elizabeth Plaza","13/09/2010 7:00:00 AM","14.64"
"42174","North Sydney - Elizabeth Plaza","13/09/2010 7:15:00 AM","16.98"
"42175","North Sydney - Elizabeth Plaza","13/09/2010 7:30:00 AM","17.08"
"42176","North Sydney - Elizabeth Plaza","13/09/2010 7:45:00 AM","16.9"
"42177","North Sydney - Elizabeth Plaza","13/09/2010 8:00:00 AM","14.85"
"42178","North Sydney - Elizabeth Plaza","13/09/2010 8:15:00 AM","15.02"
"42179","North Sydney - Elizabeth Plaza","13/09/2010 8:30:00 AM","14.42"
"42180","North Sydney - Elizabeth Plaza","13/09/2010 8:45:00 AM","13.07"
"42181","North Sydney - Elizabeth Plaza","13/09/2010 9:00:00 AM","12.21"
"42182","North Sydney - Elizabeth Plaza","13/09/2010 9:15:00 AM","12.71"
"42183","North Sydney - Elizabeth Plaza","13/09/2010 9:30:00 AM","13"
"42184","North Sydney - Elizabeth Plaza","13/09/2010 9:45:00 AM","12.25"
"42185","North Sydney - Elizabeth Plaza","13/09/2010 10:00:00 AM","12.62"
"42186","North Sydney - Elizabeth Plaza","13/09/2010 10:15:00 AM","12.78"
"42187","North Sydney - Elizabeth Plaza","13/09/2010 10:30:00 AM","12.18"
"42188","North Sydney - Elizabeth Plaza","13/09/2010 10:45:00 AM","12.34"
"42189","North Sydney - Elizabeth Plaza","13/09/2010 11:00:00 AM","12.79"
"42190","North Sydney - Elizabeth Plaza","13/09/2010 11:15:00 AM","14.03"
"42191","North Sydney - Elizabeth Plaza","13/09/2010 11:30:00 AM","14.28"
"42192","North Sydney - Elizabeth Plaza","13/09/2010 11:45:00 AM","15.39"
"42193","North Sydney - Elizabeth Plaza","13/09/2010 12:00:00 PM","16.81"
"42194","North Sydney - Elizabeth Plaza","13/09/2010 12:15:00 PM","16.23"
"42195","North Sydney - Elizabeth Plaza","13/09/2010 12:30:00 PM","18.73"
"42196","North Sydney - Elizabeth Plaza","13/09/2010 12:45:00 PM","19.54"
"42197","North Sydney - Elizabeth Plaza","13/09/2010 1:00:00 PM","19.03"
"42198","North Sydney - Elizabeth Plaza","13/09/2010 1:15:00 PM","18.47"
"42199","North Sydney - Elizabeth Plaza","13/09/2010 1:30:00 PM","19.18"
"42200","North Sydney - Elizabeth Plaza","13/09/2010 1:45:00 PM","19.87"
"42201","North Sydney - Elizabeth Plaza","13/09/2010 2:00:00 PM","17.62"
"42202","North Sydney - Elizabeth Plaza","13/09/2010 2:15:00 PM","14.4"
"42203","North Sydney - Elizabeth Plaza","13/09/2010 2:30:00 PM","15.54"
"42204","North Sydney - Elizabeth Plaza","13/09/2010 2:45:00 PM","14.74"
"42205","North Sydney - Elizabeth Plaza","13/09/2010 3:00:00 PM","14.11"
"42206","North Sydney - Elizabeth Plaza","13/09/2010 3:15:00 PM","13.7"
"42207","North Sydney - Elizabeth Plaza","13/09/2010 3:30:00 PM","13.17"
"42208","North Sydney - Elizabeth Plaza","13/09/2010 3:45:00 PM","13.56"
"42209","North Sydney - Elizabeth Plaza","13/09/2010 4:00:00 PM","13.55"
"42210","North Sydney - Elizabeth Plaza","13/09/2010 4:15:00 PM","14.38"
"42211","North Sydney - Elizabeth Plaza","13/09/2010 4:30:00 PM","13.78"
"42212","North Sydney - Elizabeth Plaza","13/09/2010 4:45:00 PM","14.04"
"42213","North Sydney - Elizabeth Plaza","13/09/2010 5:00:00 PM","14.92"
"42214","North Sydney - Elizabeth Plaza","13/09/2010 5:15:00 PM","16.57"
"42215","North Sydney - Elizabeth Plaza","13/09/2010 5:30:00 PM","16.5"
"42216","North Sydney - Elizabeth Plaza","13/09/2010 5:45:00 PM","17.9"
"42217","North Sydney - Elizabeth Plaza","13/09/2010 6:00:00 PM","17.44"
"42218","North Sydney - Elizabeth Plaza","13/09/2010 6:15:00 PM","18.04"
"42219","North Sydney - Elizabeth Plaza","13/09/2010 6:30:00 PM","17.82"
"42220","North Sydney - Elizabeth Plaza","13/09/2010 6:45:00 PM","17.12"
"42221","North Sydney - Elizabeth Plaza","13/09/2010 7:00:00 PM","16.34"
"42222","North Sydney - Elizabeth Plaza","13/09/2010 7:15:00 PM","16.12"
"42223","North Sydney - Elizabeth Plaza","13/09/2010 7:30:00 PM","15.32"
"42224","North Sydney - Elizabeth Plaza","13/09/2010 7:45:00 PM","13.2"
"42225","North Sydney - Elizabeth Plaza","13/09/2010 8:00:00 PM","13.96"
"42226","North Sydney - Elizabeth Plaza","13/09/2010 8:15:00 PM","13.57"
"42227","North Sydney - Elizabeth Plaza","13/09/2010 8:30:00 PM","11.56"
"42228","North Sydney - Elizabeth Plaza","13/09/2010 8:45:00 PM","13.02"
"42229","North Sydney - Elizabeth Plaza","13/09/2010 9:00:00 PM","11.1"
"42230","North Sydney - Elizabeth Plaza","13/09/2010 9:15:00 PM","12.03"
"42231","North Sydney - Elizabeth Plaza","13/09/2010 9:30:00 PM","10.67"
"42232","North Sydney - Elizabeth Plaza","13/09/2010 9:45:00 PM","11.45"
"42233","North Sydney - Elizabeth Plaza","13/09/2010 10:00:00 PM","10.87"
"42234","North Sydney - Elizabeth Plaza","13/09/2010 10:15:00 PM","10.07"
"42235","North Sydney - Elizabeth Plaza","13/09/2010 10:30:00 PM","9.25"
"42236","North Sydney - Elizabeth Plaza","13/09/2010 10:45:00 PM","9.35"
"42237","North Sydney - Elizabeth Plaza","13/09/2010 11:00:00 PM","9.24"
"42238","North Sydney - Elizabeth Plaza","13/09/2010 11:15:00 PM","9.18"
"42239","North Sydney - Elizabeth Plaza","13/09/2010 11:30:00 PM","9.27"
"42240","North Sydney - Elizabeth Plaza","13/09/2010 11:45:00 PM","9.23"
"42241","North Sydney - Elizabeth Plaza","14/09/2010","9.83"
"42242","North Sydney - Elizabeth Plaza","14/09/2010 12:15:00 AM","9.22"
"42243","North Sydney - Elizabeth Plaza","14/09/2010 12:30:00 AM","9.23"
"42244","North Sydney - Elizabeth Plaza","14/09/2010 12:45:00 AM","9.26"
"42245","North Sydney - Elizabeth Plaza","14/09/2010 1:00:00 AM","10.73"
"42246","North Sydney - Elizabeth Plaza","14/09/2010 1:15:00 AM","10.86"
"42247","North Sydney - Elizabeth Plaza","14/09/2010 1:30:00 AM","10.04"
"42248","North Sydney - Elizabeth Plaza","14/09/2010 1:45:00 AM","10.86"
"42249","North Sydney - Elizabeth Plaza","14/09/2010 2:00:00 AM","10.91"
"42250","North Sydney - Elizabeth Plaza","14/09/2010 2:15:00 AM","10.02"
"42251","North Sydney - Elizabeth Plaza","14/09/2010 2:30:00 AM","9.87"
"42252","North Sydney - Elizabeth Plaza","14/09/2010 2:45:00 AM","8.12"
"42253","North Sydney - Elizabeth Plaza","14/09/2010 3:00:00 AM","8.08"
"42254","North Sydney - Elizabeth Plaza","14/09/2010 3:15:00 AM","8.1"
"42255","North Sydney - Elizabeth Plaza","14/09/2010 3:30:00 AM","8.02"
"42256","North Sydney - Elizabeth Plaza","14/09/2010 3:45:00 AM","7.99"
"42257","North Sydney - Elizabeth Plaza","14/09/2010 4:00:00 AM","8.02"
"42258","North Sydney - Elizabeth Plaza","14/09/2010 4:15:00 AM","8.01"
"42259","North Sydney - Elizabeth Plaza","14/09/2010 4:30:00 AM","7.94"
"42260","North Sydney - Elizabeth Plaza","14/09/2010 4:45:00 AM","8.08"
"42261","North Sydney - Elizabeth Plaza","14/09/2010 5:00:00 AM","8.02"
"42262","North Sydney - Elizabeth Plaza","14/09/2010 5:15:00 AM","8.74"
"42263","North Sydney - Elizabeth Plaza","14/09/2010 5:30:00 AM","9.7"
"42264","North Sydney - Elizabeth Plaza","14/09/2010 5:45:00 AM","11.29"
"42265","North Sydney - Elizabeth Plaza","14/09/2010 6:00:00 AM","12.76"
"42266","North Sydney - Elizabeth Plaza","14/09/2010 6:15:00 AM","13.32"
"42267","North Sydney - Elizabeth Plaza","14/09/2010 6:30:00 AM","14.19"
"42268","North Sydney - Elizabeth Plaza","14/09/2010 6:45:00 AM","15.64"
"42269","North Sydney - Elizabeth Plaza","14/09/2010 7:00:00 AM","16.44"
"42270","North Sydney - Elizabeth Plaza","14/09/2010 7:15:00 AM","18.43"
"42271","North Sydney - Elizabeth Plaza","14/09/2010 7:30:00 AM","18.45"
"42272","North Sydney - Elizabeth Plaza","14/09/2010 7:45:00 AM","17.24"
"42273","North Sydney - Elizabeth Plaza","14/09/2010 8:00:00 AM","15.29"
"42274","North Sydney - Elizabeth Plaza","14/09/2010 8:15:00 AM","15"
"42275","North Sydney - Elizabeth Plaza","14/09/2010 8:30:00 AM","14.86"
"42276","North Sydney - Elizabeth Plaza","14/09/2010 8:45:00 AM","13.59"
"42277","North Sydney - Elizabeth Plaza","14/09/2010 9:00:00 AM","13.35"
"42278","North Sydney - Elizabeth Plaza","14/09/2010 9:15:00 AM","13.81"
"42279","North Sydney - Elizabeth Plaza","14/09/2010 9:30:00 AM","13.18"
"42280","North Sydney - Elizabeth Plaza","14/09/2010 9:45:00 AM","12.55"
"42281","North Sydney - Elizabeth Plaza","14/09/2010 10:00:00 AM","13.37"
"42282","North Sydney - Elizabeth Plaza","14/09/2010 10:15:00 AM","14.41"
"42283","North Sydney - Elizabeth Plaza","14/09/2010 10:30:00 AM","12.99"
"42284","North Sydney - Elizabeth Plaza","14/09/2010 10:45:00 AM","12.6"
"42285","North Sydney - Elizabeth Plaza","14/09/2010 11:00:00 AM","13.17"
"42286","North Sydney - Elizabeth Plaza","14/09/2010 11:15:00 AM","12.95"
"42287","North Sydney - Elizabeth Plaza","14/09/2010 11:30:00 AM","13.3"
"42288","North Sydney - Elizabeth Plaza","14/09/2010 11:45:00 AM","16.57"
"42289","North Sydney - Elizabeth Plaza","14/09/2010 12:00:00 PM","16.42"
"42290","North Sydney - Elizabeth Plaza","14/09/2010 12:15:00 PM","18.46"
"42291","North Sydney - Elizabeth Plaza","14/09/2010 12:30:00 PM","16.88"
"42292","North Sydney - Elizabeth Plaza","14/09/2010 12:45:00 PM","18.29"
"42293","North Sydney - Elizabeth Plaza","14/09/2010 1:00:00 PM","18.07"
"42294","North Sydney - Elizabeth Plaza","14/09/2010 1:15:00 PM","17.87"
"42295","North Sydney - Elizabeth Plaza","14/09/2010 1:30:00 PM","18.74"
"42296","North Sydney - Elizabeth Plaza","14/09/2010 1:45:00 PM","17.53"
"42297","North Sydney - Elizabeth Plaza","14/09/2010 2:00:00 PM","17.41"
"42298","North Sydney - Elizabeth Plaza","14/09/2010 2:15:00 PM","14.66"
"42299","North Sydney - Elizabeth Plaza","14/09/2010 2:30:00 PM","13.23"
"42300","North Sydney - Elizabeth Plaza","14/09/2010 2:45:00 PM","13.83"
"42301","North Sydney - Elizabeth Plaza","14/09/2010 3:00:00 PM","13.83"
"42302","North Sydney - Elizabeth Plaza","14/09/2010 3:15:00 PM","13.21"
"42303","North Sydney - Elizabeth Plaza","14/09/2010 3:30:00 PM","13"
"42304","North Sydney - Elizabeth Plaza","14/09/2010 3:45:00 PM","13.34"
"42305","North Sydney - Elizabeth Plaza","14/09/2010 4:00:00 PM","13.26"
"42306","North Sydney - Elizabeth Plaza","14/09/2010 4:15:00 PM","14.19"
"42307","North Sydney - Elizabeth Plaza","14/09/2010 4:30:00 PM","13.44"
"42308","North Sydney - Elizabeth Plaza","14/09/2010 4:45:00 PM","13.99"
"42309","North Sydney - Elizabeth Plaza","14/09/2010 5:00:00 PM","13.36"
"42310","North Sydney - Elizabeth Plaza","14/09/2010 5:15:00 PM","13.29"
"42311","North Sydney - Elizabeth Plaza","14/09/2010 5:30:00 PM","15.01"
"42312","North Sydney - Elizabeth Plaza","14/09/2010 5:45:00 PM","17.59"
"42313","North Sydney - Elizabeth Plaza","14/09/2010 6:00:00 PM","18.02"
"42314","North Sydney - Elizabeth Plaza","14/09/2010 6:15:00 PM","19.42"
"42315","North Sydney - Elizabeth Plaza","14/09/2010 6:30:00 PM","18.02"
"42316","North Sydney - Elizabeth Plaza","14/09/2010 6:45:00 PM","16.95"
"42317","North Sydney - Elizabeth Plaza","14/09/2010 7:00:00 PM","16.48"
"42318","North Sydney - Elizabeth Plaza","14/09/2010 7:15:00 PM","15.33"
"42319","North Sydney - Elizabeth Plaza","14/09/2010 7:30:00 PM","16.81"
"42320","North Sydney - Elizabeth Plaza","14/09/2010 7:45:00 PM","15.18"
"42321","North Sydney - Elizabeth Plaza","14/09/2010 8:00:00 PM","14.11"
"42322","North Sydney - Elizabeth Plaza","14/09/2010 8:15:00 PM","13.23"
"42323","North Sydney - Elizabeth Plaza","14/09/2010 8:30:00 PM","13.15"
"42324","North Sydney - Elizabeth Plaza","14/09/2010 8:45:00 PM","12.14"
"42325","North Sydney - Elizabeth Plaza","14/09/2010 9:00:00 PM","13.1"
"42326","North Sydney - Elizabeth Plaza","14/09/2010 9:15:00 PM","11.68"
"42327","North Sydney - Elizabeth Plaza","14/09/2010 9:30:00 PM","11.48"
"42328","North Sydney - Elizabeth Plaza","14/09/2010 9:45:00 PM","11.37"
"42329","North Sydney - Elizabeth Plaza","14/09/2010 10:00:00 PM","11.46"
"42330","North Sydney - Elizabeth Plaza","14/09/2010 10:15:00 PM","10.49"
"42331","North Sydney - Elizabeth Plaza","14/09/2010 10:30:00 PM","11.1"
"42332","North Sydney - Elizabeth Plaza","14/09/2010 10:45:00 PM","11.33"
"42333","North Sydney - Elizabeth Plaza","14/09/2010 11:00:00 PM","10.39"
"42334","North Sydney - Elizabeth Plaza","14/09/2010 11:15:00 PM","10.48"
"42335","North Sydney - Elizabeth Plaza","14/09/2010 11:30:00 PM","11.5"
"42336","North Sydney - Elizabeth Plaza","14/09/2010 11:45:00 PM","10.39"
"42337","North Sydney - Elizabeth Plaza","15/09/2010","8.22"
