reset,name
0,cat02
0,cat03
0,cat00
0,cat02
0,cat01
0,cat00
0,cat04
1,cat04
0,cat01
0,cat02
0,cat04
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat04
1,cat01
0,cat03
0,cat00
0,cat04
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
1,cat01
0,cat03
0,cat04
0,cat01
0,cat03
0,cat00
0,cat04
0,cat00
0,cat02
0,cat03
1,cat00
0,cat02
0,cat03
0,cat01
0,cat02
0,cat03
0,cat01
0,cat02
0,cat01
0,cat00
1,cat04
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
0,cat00
0,cat04
0,cat00
0,cat04
1,cat01
0,cat03
0,cat04
0,cat01
0,cat02
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
1,cat04
0,cat01
0,cat03
0,cat00
0,cat02
0,cat03
0,cat01
0,cat02
0,cat04
0,cat01
1,cat01
0,cat02
0,cat03
0,cat00
0,cat02
0,cat01
0,cat00
0,cat02
0,cat03
0,cat00
1,cat04
0,cat01
0,cat00
0,cat02
0,cat03
0,cat01
0,cat00
0,cat04
0,cat01
0,cat03
1,cat01
0,cat02
0,cat04
0,cat01
0,cat00
0,cat02
0,cat03
0,cat02
0,cat01
0,cat02
1,cat02
0,cat03
0,cat01
0,cat01
0,cat02
0,cat01
0,cat00
0,cat02
0,cat01
0,cat02
1,cat00
0,cat02
0,cat02
0,cat00
0,cat04
0,cat01
0,cat01
0,cat00
0,cat02
0,cat04
1,cat02
0,cat03
0,cat00
0,cat04
0,cat00
0,cat04
0,cat01
0,cat04
0,cat00
0,cat04
1,cat03
0,cat00
0,cat02
0,cat03
0,cat01
0,cat02
0,cat00
0,cat04
0,cat01
0,cat02
1,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
1,cat02
0,cat04
0,cat01
0,cat02
0,cat03
0,cat04
0,cat01
0,cat04
0,cat01
0,cat02
1,cat03
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat04
0,cat00
0,cat02
0,cat04
1,cat03
0,cat00
0,cat02
0,cat01
0,cat03
0,cat00
0,cat02
0,cat04
0,cat00
0,cat04
1,cat01
0,cat04
0,cat01
0,cat03
0,cat00
0,cat04
0,cat00
0,cat02
0,cat01
0,cat03
1,cat03
0,cat04
0,cat01
0,cat02
0,cat03
0,cat04
0,cat00
0,cat02
0,cat03
0,cat04
1,cat00
0,cat02
0,cat01
0,cat02
0,cat03
0,cat01
0,cat00
0,cat02
0,cat03
0,cat02
1,cat00
0,cat04
0,cat01
0,cat01
0,cat03
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
1,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat01
0,cat00
0,cat02
1,cat00
0,cat04
0,cat01
0,cat03
0,cat01
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
1,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat04
0,cat01
0,cat01
0,cat01
1,cat03
0,cat04
0,cat01
0,cat00
0,cat02
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
1,cat00
0,cat04
0,cat00
0,cat04
0,cat01
0,cat02
0,cat01
0,cat02
0,cat03
0,cat04
1,cat02
0,cat03
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat03
0,cat04
1,cat02
0,cat03
0,cat02
0,cat03
0,cat00
0,cat02
0,cat04
0,cat01
0,cat02
0,cat04
1,cat00
0,cat03
0,cat01
0,cat02
0,cat03
0,cat01
0,cat03
0,cat01
0,cat01
0,cat00
1,cat03
0,cat00
0,cat02
0,cat04
0,cat01
0,cat03
0,cat02
0,cat01
0,cat03
0,cat00
1,cat00
0,cat02
0,cat03
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
1,cat04
0,cat01
0,cat03
0,cat00
0,cat04
0,cat00
0,cat04
0,cat01
0,cat02
0,cat03
1,cat04
0,cat01
0,cat01
0,cat02
0,cat03
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
1,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
1,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat04
0,cat00
0,cat02
0,cat01
0,cat00
1,cat02
0,cat03
0,cat00
0,cat04
0,cat00
0,cat04
0,cat00
0,cat04
0,cat01
0,cat02
1,cat00
0,cat02
0,cat01
0,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat01
0,cat02
1,cat01
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat00
0,cat04
1,cat04
0,cat01
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat02
0,cat03
1,cat04
0,cat01
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat00
1,cat02
0,cat03
0,cat01
0,cat03
0,cat01
0,cat00
0,cat02
0,cat04
0,cat01
0,cat01
1,cat02
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat02
0,cat04
0,cat00
0,cat02
1,cat04
0,cat00
0,cat04
0,cat01
0,cat01
0,cat02
0,cat03
0,cat00
0,cat02
0,cat01
1,cat01
0,cat00
0,cat04
0,cat00
0,cat04
0,cat01
0,cat03
0,cat00
0,cat02
0,cat01
1,cat03
0,cat00
0,cat04
0,cat00
0,cat02
0,cat04
0,cat01
0,cat01
0,cat00
0,cat02
1,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat01
0,cat02
0,cat02
0,cat00
1,cat04
0,cat01
0,cat01
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat04
0,cat00
1,cat01
0,cat02
0,cat03
0,cat01
0,cat02
0,cat03
0,cat02
0,cat03
0,cat00
0,cat02
1,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat03
0,cat04
0,cat00
0,cat02
0,cat01
1,cat00
0,cat04
0,cat00
0,cat02
0,cat04
0,cat01
0,cat00
0,cat02
0,cat04
0,cat01
1,cat03
0,cat00
0,cat04
0,cat01
0,cat04
0,cat01
0,cat03
0,cat00
0,cat02
0,cat03
1,cat02
0,cat04
0,cat00
0,cat02
0,cat01
0,cat02
0,cat00
0,cat04
0,cat01
0,cat02
1,cat00
0,cat04
0,cat01
0,cat00
0,cat02
0,cat03
0,cat01
0,cat02
0,cat04
0,cat00
1,cat03
0,cat00
0,cat04
0,cat01
0,cat00
0,cat04
0,cat01
0,cat02
0,cat03
0,cat02
1,cat02
0,cat04
0,cat00
0,cat02
0,cat01
0,cat02
0,cat01
0,cat02
0,cat03
0,cat01
1,cat04
0,cat00
0,cat02
0,cat04
0,cat01
0,cat02
0,cat04
0,cat00
0,cat02
0,cat03
1,cat02
0,cat03
0,cat01
0,cat02
0,cat03
0,cat00
0,cat04
0,cat00
0,cat02
0,cat01
1,cat04
0,cat00
0,cat02
0,cat04
0,cat01
0,cat03
0,cat00
0,cat04
0,cat02
0,cat04
1,cat00
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat04
0,cat01
0,cat03
1,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat04
0,cat00
0,cat02
0,cat03
0,cat02
1,cat04
0,cat00
0,cat04
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat04
0,cat00
1,cat03
0,cat00
0,cat02
0,cat03
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat03
1,cat00
0,cat02
0,cat03
0,cat01
0,cat02
0,cat04
0,cat01
0,cat01
0,cat02
0,cat04
1,cat00
0,cat02
0,cat03
0,cat04
0,cat00
0,cat02
0,cat03
0,cat04
0,cat01
0,cat02
1,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat04
0,cat00
0,cat02
0,cat01
0,cat02
1,cat04
0,cat01
0,cat03
0,cat00
0,cat02
0,cat01
0,cat02
0,cat02
0,cat01
0,cat02
1,cat02
0,cat03
0,cat02
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat04
0,cat01
1,cat03
0,cat00
0,cat02
0,cat03
0,cat02
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
1,cat02
0,cat04
0,cat00
0,cat02
0,cat03
0,cat01
0,cat02
0,cat03
0,cat02
0,cat01
1,cat04
0,cat00
0,cat02
0,cat03
0,cat04
0,cat01
0,cat01
0,cat02
0,cat03
0,cat04
1,cat00
0,cat04
0,cat00
0,cat02
0,cat01
0,cat02
0,cat01
0,cat01
0,cat02
0,cat03
1,cat00
0,cat02
0,cat01
0,cat03
0,cat02
0,cat03
0,cat02
0,cat03
0,cat00
0,cat02
1,cat04
0,cat00
0,cat02
0,cat03
0,cat01
0,cat00
0,cat04
0,cat01
0,cat02
0,cat04
1,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat00
0,cat04
0,cat01
0,cat02
0,cat01
1,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat01
0,cat02
0,cat04
0,cat01
1,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat01
0,cat03
1,cat01
0,cat03
0,cat02
0,cat03
0,cat01
0,cat03
0,cat04
0,cat01
0,cat02
0,cat04
1,cat04
0,cat01
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat04
0,cat01
0,cat02
1,cat03
0,cat02
0,cat03
0,cat02
0,cat03
0,cat04
0,cat00
0,cat02
0,cat03
0,cat00
1,cat04
0,cat01
0,cat01
0,cat02
0,cat04
0,cat01
0,cat02
0,cat04
0,cat01
0,cat04
1,cat03
0,cat01
0,cat00
0,cat04
0,cat02
0,cat03
0,cat01
0,cat02
0,cat03
0,cat00
1,cat04
0,cat00
0,cat04
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat04
0,cat00
1,cat01
0,cat03
0,cat01
0,cat04
0,cat01
0,cat01
0,cat03
0,cat02
0,cat03
0,cat01
1,cat01
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat01
0,cat02
1,cat01
0,cat02
0,cat04
0,cat00
0,cat02
0,cat03
0,cat01
0,cat02
0,cat04
0,cat00
1,cat04
0,cat00
0,cat04
0,cat01
0,cat02
0,cat01
0,cat03
0,cat00
0,cat04
0,cat00
1,cat02
0,cat04
0,cat01
0,cat02
0,cat01
0,cat00
0,cat04
0,cat00
0,cat02
0,cat04
1,cat01
0,cat01
0,cat02
0,cat01
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat03
1,cat04
0,cat01
0,cat00
0,cat04
0,cat01
0,cat02
0,cat02
0,cat04
0,cat01
0,cat02
1,cat02
0,cat03
0,cat00
0,cat02
0,cat01
0,cat03
0,cat01
0,cat04
0,cat01
0,cat03
1,cat03
0,cat00
0,cat02
0,cat01
0,cat03
0,cat00
0,cat02
0,cat04
0,cat00
0,cat02
1,cat04
0,cat00
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat01
1,cat01
0,cat03
0,cat01
0,cat00
0,cat04
0,cat01
0,cat02
0,cat03
0,cat01
0,cat04
1,cat03
0,cat04
0,cat01
0,cat01
0,cat03
0,cat00
0,cat04
0,cat01
0,cat01
0,cat02
1,cat04
0,cat00
0,cat02
0,cat03
0,cat02
0,cat04
0,cat00
0,cat02
0,cat04
0,cat01
1,cat02
0,cat04
0,cat01
0,cat00
0,cat02
0,cat03
0,cat01
0,cat04
0,cat01
0,cat02
1,cat04
0,cat01
0,cat03
0,cat00
0,cat04
0,cat00
0,cat02
0,cat04
0,cat01
0,cat04
1,cat02
0,cat03
0,cat04
0,cat01
0,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat01
1,cat02
0,cat03
0,cat02
0,cat04
0,cat03
0,cat00
0,cat02
0,cat04
0,cat00
0,cat04
1,cat00
0,cat02
0,cat01
0,cat03
0,cat02
0,cat04
0,cat00
0,cat04
0,cat01
0,cat04
1,cat02
0,cat03
0,cat00
0,cat02
0,cat01
0,cat02
0,cat01
0,cat03
0,cat00
0,cat02
1,cat04
0,cat00
0,cat04
0,cat01
0,cat00
0,cat04
0,cat01
0,cat02
0,cat03
0,cat02
1,cat00
0,cat02
0,cat03
0,cat02
0,cat03
0,cat00
0,cat04
0,cat00
0,cat02
0,cat03
1,cat04
0,cat01
0,cat02
0,cat03
0,cat01
0,cat03
0,cat04
0,cat01
0,cat02
0,cat03
1,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat01
0,cat04
0,cat01
1,cat04
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
0,cat00
0,cat02
0,cat01
0,cat03
1,cat00
0,cat02
0,cat01
0,cat02
0,cat01
0,cat01
0,cat03
0,cat04
0,cat01
0,cat04
1,cat02
0,cat04
0,cat01
0,cat00
0,cat04
0,cat01
0,cat02
0,cat03
0,cat01
0,cat01
1,cat01
0,cat03
0,cat00
0,cat02
0,cat01
0,cat02
0,cat04
0,cat01
0,cat03
0,cat00
1,cat01
0,cat00
0,cat04
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
0,cat00
0,cat02
1,cat02
0,cat03
0,cat01
0,cat00
0,cat04
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
1,cat01
0,cat03
0,cat00
0,cat02
0,cat01
0,cat02
0,cat03
0,cat00
0,cat02
0,cat02
1,cat02
0,cat03
0,cat01
0,cat03
0,cat01
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
1,cat01
0,cat03
0,cat00
0,cat02
0,cat01
0,cat03
0,cat00
0,cat02
0,cat01
0,cat02
1,cat04
0,cat00
0,cat04
0,cat00
0,cat02
0,cat03
0,cat02
0,cat04
0,cat00
0,cat04
1,cat04
0,cat01
0,cat00
0,cat04
0,cat01
0,cat02
0,cat00
0,cat02
0,cat01
0,cat01
1,cat03
0,cat04
0,cat00
0,cat04
0,cat03
0,cat00
0,cat02
0,cat04
0,cat00
0,cat02
1,cat04
0,cat01
0,cat02
0,cat02
0,cat01
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
1,cat04
0,cat01
0,cat02
0,cat04
0,cat01
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
1,cat02
0,cat04
0,cat00
0,cat04
0,cat00
0,cat02
0,cat04
0,cat01
0,cat02
0,cat01
1,cat00
0,cat02
0,cat00
0,cat02
0,cat04
0,cat00
0,cat04
0,cat00
0,cat02
0,cat00
1,cat01
0,cat03
0,cat00
0,cat04
0,cat01
0,cat01
0,cat03
0,cat00
0,cat04
0,cat01
1,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat02
0,cat01
0,cat04
0,cat01
1,cat01
0,cat03
0,cat01
0,cat03
0,cat04
0,cat00
0,cat04
0,cat00
0,cat02
0,cat03
1,cat02
0,cat04
0,cat01
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat01
1,cat02
0,cat00
0,cat04
0,cat00
0,cat02
0,cat04
0,cat01
0,cat03
0,cat00
0,cat04
1,cat03
0,cat01
0,cat03
0,cat02
0,cat04
0,cat01
0,cat03
0,cat00
0,cat02
0,cat03
1,cat02
0,cat03
0,cat00
0,cat04
0,cat00
0,cat04
0,cat01
0,cat03
0,cat04
0,cat01
1,cat02
0,cat03
0,cat00
0,cat02
0,cat04
0,cat01
0,cat02
0,cat03
0,cat01
0,cat03
1,cat03
0,cat04
0,cat01
0,cat03
0,cat01
0,cat02
0,cat03
0,cat00
0,cat02
0,cat01
1,cat02
0,cat01
0,cat02
0,cat01
0,cat02
0,cat03
0,cat02
0,cat03
0,cat00
0,cat02
1,cat04
0,cat01
0,cat02
0,cat04
0,cat01
0,cat02
0,cat03
0,cat02
0,cat03
0,cat01
1,cat02
0,cat04
0,cat01
0,cat03
0,cat00
0,cat02
0,cat04
0,cat00
0,cat04
0,cat00
1,cat04
0,cat01
0,cat02
0,cat01
0,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat03
1,cat03
0,cat00
0,cat02
0,cat01
0,cat03
0,cat02
0,cat03
0,cat02
0,cat03
0,cat00
1,cat02
0,cat04
0,cat01
0,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat04
0,cat01
1,cat03
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat03
1,cat00
0,cat02
0,cat04
0,cat01
0,cat02
0,cat04
0,cat01
0,cat01
0,cat02
0,cat03
1,cat03
0,cat00
0,cat04
0,cat00
0,cat02
0,cat04
0,cat01
0,cat03
0,cat02
0,cat01
1,cat02
0,cat03
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat01
1,cat01
0,cat02
0,cat03
0,cat01
0,cat02
0,cat02
0,cat04
0,cat01
0,cat02
0,cat02
1,cat03
0,cat02
0,cat03
0,cat02
0,cat04
0,cat01
0,cat03
0,cat01
0,cat02
0,cat03
1,cat03
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
0,cat00
0,cat02
1,cat01
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat01
1,cat01
0,cat03
0,cat00
0,cat02
0,cat04
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
1,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat02
0,cat04
0,cat01
0,cat03
0,cat01
1,cat01
0,cat00
0,cat04
0,cat01
0,cat03
0,cat00
0,cat04
0,cat01
0,cat00
0,cat04
1,cat04
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat03
0,cat02
0,cat04
1,cat00
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat04
0,cat00
0,cat02
1,cat01
0,cat03
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
1,cat00
0,cat02
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat02
0,cat04
0,cat00
1,cat04
0,cat01
0,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat04
0,cat01
0,cat00
1,cat03
0,cat00
0,cat02
0,cat03
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat04
1,cat04
0,cat00
0,cat04
0,cat01
0,cat03
0,cat02
0,cat03
0,cat02
0,cat02
0,cat03
1,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat01
0,cat00
0,cat02
0,cat03
0,cat00
1,cat03
0,cat00
0,cat02
0,cat04
0,cat01
0,cat02
0,cat03
0,cat02
0,cat01
0,cat02
1,cat01
0,cat04
0,cat01
0,cat02
0,cat03
0,cat04
0,cat00
0,cat02
0,cat04
0,cat01
1,cat03
0,cat00
0,cat02
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat03
0,cat02
1,cat03
0,cat02
0,cat03
0,cat01
0,cat02
0,cat03
0,cat04
0,cat01
0,cat00
0,cat02
1,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat01
0,cat02
0,cat01
0,cat02
0,cat01
1,cat02
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat03
1,cat03
0,cat00
0,cat02
0,cat03
0,cat04
0,cat00
0,cat02
0,cat03
0,cat02
0,cat01
1,cat04
0,cat01
0,cat03
0,cat02
0,cat03
0,cat01
0,cat04
0,cat00
0,cat04
0,cat01
1,cat03
0,cat01
0,cat01
0,cat04
0,cat00
0,cat04
0,cat01
0,cat03
0,cat00
0,cat04
1,cat02
0,cat01
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat04
0,cat01
1,cat02
0,cat04
0,cat01
0,cat03
0,cat00
0,cat04
0,cat00
0,cat02
0,cat04
0,cat01
1,cat01
0,cat03
0,cat04
0,cat01
0,cat03
0,cat01
0,cat02
0,cat04
0,cat01
0,cat01
1,cat00
0,cat02
0,cat03
0,cat04
0,cat01
0,cat04
0,cat01
0,cat03
0,cat00
0,cat02
1,cat00
0,cat04
0,cat01
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
1,cat01
0,cat00
0,cat02
0,cat03
0,cat01
0,cat03
0,cat00
0,cat04
0,cat00
0,cat04
1,cat03
0,cat00
0,cat02
0,cat04
0,cat00
0,cat02
0,cat03
0,cat01
0,cat03
0,cat00
1,cat03
0,cat04
0,cat01
0,cat02
0,cat03
0,cat01
0,cat03
0,cat02
0,cat03
0,cat00
1,cat02
0,cat04
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
1,cat00
0,cat02
0,cat03
0,cat01
0,cat01
0,cat02
0,cat03
0,cat00
0,cat02
0,cat04
1,cat02
0,cat03
0,cat02
0,cat04
0,cat00
0,cat02
0,cat03
0,cat02
0,cat00
0,cat02
1,cat03
0,cat00
0,cat04
0,cat00
0,cat04
0,cat00
0,cat04
0,cat01
0,cat03
0,cat00
1,cat03
0,cat00
0,cat04
0,cat01
0,cat04
0,cat01
0,cat02
0,cat01
0,cat01
0,cat02
1,cat00
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
1,cat03
0,cat00
0,cat02
0,cat03
0,cat01
0,cat03
0,cat00
0,cat04
0,cat01
0,cat03
1,cat02
0,cat03
0,cat00
0,cat04
0,cat00
0,cat04
0,cat01
0,cat02
0,cat04
0,cat01
1,cat02
0,cat04
0,cat00
0,cat04
0,cat00
0,cat02
0,cat04
0,cat01
0,cat04
0,cat00
1,cat00
0,cat02
0,cat03
0,cat02
0,cat02
0,cat01
0,cat02
0,cat03
0,cat00
0,cat02
1,cat01
0,cat02
0,cat01
0,cat02
0,cat03
0,cat00
0,cat04
0,cat00
0,cat02
0,cat03
1,cat00
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
1,cat00
0,cat04
0,cat01
0,cat03
0,cat02
0,cat03
0,cat02
0,cat04
0,cat01
0,cat00
1,cat04
0,cat01
0,cat04
0,cat01
0,cat02
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
1,cat00
0,cat04
0,cat01
0,cat03
0,cat00
0,cat02
0,cat03
0,cat01
0,cat03
0,cat01
1,cat03
0,cat00
0,cat02
0,cat04
0,cat00
0,cat03
0,cat00
0,cat04
0,cat01
0,cat03
1,cat00
0,cat02
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat00
1,cat01
0,cat03
0,cat00
0,cat04
0,cat01
0,cat03
0,cat00
0,cat02
0,cat03
0,cat02
1,cat04
0,cat01
0,cat03
0,cat00
0,cat04
0,cat00
0,cat04
0,cat00
0,cat02
0,cat03
1,cat00
0,cat02
0,cat03
0,cat04
0,cat02
0,cat03
0,cat01
0,cat01
0,cat00
0,cat02
1,cat03
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
1,cat02
0,cat03
0,cat02
0,cat03
0,cat00
0,cat04
0,cat00
0,cat04
0,cat01
0,cat02
1,cat04
0,cat01
0,cat03
0,cat00
0,cat02
0,cat01
0,cat03
0,cat04
0,cat01
0,cat03
1,cat03
0,cat00
0,cat04
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
1,cat02
0,cat03
0,cat00
0,cat02
0,cat01
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
1,cat04
0,cat00
0,cat02
0,cat03
0,cat02
0,cat03
0,cat04
0,cat02
0,cat03
0,cat00
1,cat00
0,cat04
0,cat00
0,cat04
0,cat01
0,cat02
0,cat03
0,cat02
0,cat01
0,cat01
1,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat02
0,cat04
0,cat01
1,cat03
0,cat01
0,cat02
0,cat03
0,cat01
0,cat00
0,cat02
0,cat04
0,cat01
0,cat00
1,cat04
0,cat00
0,cat04
0,cat01
0,cat03
0,cat00
0,cat02
0,cat04
0,cat00
0,cat02
1,cat04
0,cat00
0,cat04
0,cat01
0,cat02
0,cat00
0,cat02
0,cat03
0,cat01
0,cat02
1,cat03
0,cat00
0,cat02
0,cat04
0,cat01
0,cat01
0,cat02
0,cat03
0,cat00
0,cat02
1,cat00
0,cat02
0,cat04
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat01
1,cat01
0,cat04
0,cat01
0,cat01
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
1,cat02
0,cat04
0,cat01
0,cat03
0,cat00
0,cat04
0,cat00
0,cat02
0,cat04
0,cat00
1,cat03
0,cat01
0,cat02
0,cat04
0,cat01
0,cat02
0,cat03
0,cat04
0,cat01
0,cat03
1,cat00
0,cat02
0,cat03
0,cat02
0,cat04
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
1,cat03
0,cat00
0,cat04
0,cat01
0,cat03
0,cat01
0,cat03
0,cat02
0,cat03
0,cat04
1,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat03
0,cat01
0,cat03
0,cat01
0,cat02
1,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
0,cat00
0,cat02
1,cat00
0,cat02
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
1,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat01
0,cat01
0,cat01
0,cat00
0,cat02
1,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat00
0,cat04
0,cat00
0,cat03
0,cat02
1,cat04
0,cat00
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat03
0,cat00
0,cat04
1,cat00
0,cat02
0,cat04
0,cat01
0,cat01
0,cat02
0,cat04
0,cat00
0,cat02
0,cat03
1,cat01
0,cat02
0,cat03
0,cat04
0,cat01
0,cat03
0,cat01
0,cat03
0,cat01
0,cat01
1,cat01
0,cat00
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat00
1,cat03
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat02
0,cat04
0,cat01
0,cat01
1,cat02
0,cat03
0,cat00
0,cat02
0,cat03
0,cat01
0,cat03
0,cat01
0,cat02
0,cat01
1,cat01
0,cat02
0,cat03
0,cat02
0,cat04
0,cat01
0,cat03
0,cat04
0,cat00
0,cat02
1,cat02
0,cat03
0,cat04
0,cat02
0,cat04
0,cat01
0,cat02
0,cat04
0,cat00
0,cat02
1,cat02
0,cat04
0,cat01
0,cat02
0,cat03
0,cat00
0,cat04
0,cat01
0,cat03
0,cat01
1,cat01
0,cat02
0,cat03
0,cat00
0,cat02
0,cat01
0,cat02
0,cat03
0,cat00
0,cat04
1,cat03
0,cat04
0,cat01
0,cat03
0,cat04
0,cat00
0,cat04
0,cat01
0,cat00
0,cat04
1,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat01
0,cat02
0,cat03
0,cat01
1,cat04
0,cat00
0,cat02
0,cat03
0,cat04
0,cat01
0,cat03
0,cat01
0,cat01
0,cat04
1,cat03
0,cat00
0,cat03
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat01
0,cat02
1,cat00
0,cat02
0,cat00
0,cat04
0,cat01
0,cat03
0,cat04
0,cat01
0,cat02
0,cat04
1,cat01
0,cat00
0,cat02
0,cat03
0,cat00
0,cat02
0,cat04
0,cat01
0,cat04
0,cat00
1,cat01
0,cat04
0,cat01
0,cat04
0,cat01
